run_id,decision_index,decision_time,amcl_x,amcl_x__age_seconds,amcl_x__missing,amcl_y,amcl_y__age_seconds,amcl_y__missing,command_angular,command_angular__age_seconds,command_angular__missing,command_linear,command_linear__age_seconds,command_linear__missing,confidence_mean,confidence_mean__age_seconds,confidence_mean__missing,global_path_curvature,global_path_curvature__age_seconds,global_path_curvature__missing,global_path_length,global_path_length__age_seconds,global_path_length__missing,inference_latency_ms,inference_latency_ms__age_seconds,inference_latency_ms__missing,measured_angular,measured_angular__age_seconds,measured_angular__missing,measured_linear,measured_linear__age_seconds,measured_linear__missing,minimum_front_range,minimum_front_range__age_seconds,minimum_front_range__missing,minimum_left_range,minimum_left_range__age_seconds,minimum_left_range__missing,minimum_right_range,minimum_right_range__age_seconds,minimum_right_range__missing,odom_x,odom_x__age_seconds,odom_x__missing,odom_y,odom_y__age_seconds,odom_y__missing,pose_covariance_trace,pose_covariance_trace__age_seconds,pose_covariance_trace__missing,uncertainty_mean,uncertainty_mean__age_seconds,uncertainty_mean__missing,valid_return_fraction,valid_return_fraction__age_seconds,valid_return_fraction__missing
8402ee7a-2186-4cd2-a772-e781413c05de,0,19.691,-1.220933003109244,0.07099999999999795,0,-0.544198973623937,0.07099999999999795,0,0.015739107504487038,0.031999999999996476,0,0.18554992973804474,0.031999999999996476,0,0.8573432978646209,0.06799999999999784,0,0.5758543700518692,0.916999999999998,0,2.4330475603616257,0.916999999999998,0,10.744378089904785,0.06799999999999784,0,0.012803099118258509,0.03499999999999659,0,0.184929803013791,0.03499999999999659,0,1.2652614116668701,0.0799999999999983,0,0.4254074692726135,0.0799999999999983,0,0.0,0.0799999999999983,0,0.7664460326446711,0.03499999999999659,0,-0.051263550794640955,0.03499999999999659,0,0.07115677897013145,0.07099999999999795,0,0.011135038760162506,0.06799999999999784,0,1.0,0.0799999999999983,0
8402ee7a-2186-4cd2-a772-e781413c05de,1,20.191,-1.220933003109244,0.570999999999998,0,-0.544198973623937,0.570999999999998,0,0.02107900008559227,0.030999999999998806,0,0.18530617654323578,0.030999999999998806,0,0.8515202149919545,0.05199999999999605,0,0.47090085773159185,0.3879999999999981,0,2.231314192616755,0.3879999999999981,0,9.294975280761719,0.05199999999999605,0,0.027065301702287443,0.030999999999998806,0,0.18330228328693837,0.030999999999998806,0,1.1893070936203003,0.08199999999999719,0,0.39745914936065674,0.08199999999999719,0,0.0,0.08199999999999719,0,0.8572177431674863,0.030999999999998806,0,-0.05752273549344065,0.030999999999998806,0,0.07115677897013145,0.570999999999998,0,0.007808216610288217,0.05199999999999605,0,1.0,0.08199999999999719,0
8402ee7a-2186-4cd2-a772-e781413c05de,2,20.691,-1.220933003109244,1.070999999999998,0,-0.544198973623937,1.070999999999998,0,0.021110884845256805,0.020999999999997243,0,0.173483744263649,0.020999999999997243,0,0.8452221713665252,0.05099999999999838,0,0.47090085773159185,0.8879999999999981,0,2.231314192616755,0.8879999999999981,0,9.56407642364502,0.047999999999998266,0,0.017130188652135975,0.02699999999999747,0,0.18360065994168878,0.02699999999999747,0,1.1087055206298828,0.08099999999999596,0,0.4003385603427887,0.08099999999999596,0,0.0,0.08099999999999596,0,0.9482651098709675,0.02699999999999747,0,-0.06276075118352818,0.02699999999999747,0,0.07115677897013145,1.070999999999998,0,0.004944620052262607,0.05099999999999838,0,1.0,0.08099999999999596,0
8402ee7a-2186-4cd2-a772-e781413c05de,3,21.191,-0.9722435102348437,0.16699999999999804,0,-0.5606397906880527,0.16699999999999804,0,0.019217459484934807,0.022999999999996135,0,0.1703101545572281,0.022999999999996135,0,0.8454272342923408,0.046999999999997044,0,0.5213591155224702,0.36799999999999855,0,2.0313293977851514,0.36799999999999855,0,9.738136291503906,0.046999999999997044,0,0.024778639533831727,0.022999999999996135,0,0.17332441508830138,0.022999999999996135,0,1.031446933746338,0.0799999999999983,0,0.3984798789024353,0.0799999999999983,0,0.0,0.0799999999999983,0,1.0361997069092719,0.022999999999996135,0,-0.06681926806317325,0.022999999999996135,0,0.07720648124606048,0.16699999999999804,0,0.0043122803467046346,0.046999999999997044,0,1.0,0.0799999999999983,0
8402ee7a-2186-4cd2-a772-e781413c05de,4,21.691,-0.9722435102348437,0.666999999999998,0,-0.5606397906880527,0.666999999999998,0,0.020716873928904533,0.012999999999998124,0,0.16980154812335968,0.012999999999998124,0,0.8497327717735121,0.06999999999999673,0,0.5213591155224702,0.8679999999999986,0,2.0313293977851514,0.8679999999999986,0,9.68526554107666,0.06999999999999673,0,0.021963274106476888,0.01899999999999835,0,0.17203906178471967,0.01899999999999835,0,0.9647537469863892,0.08199999999999719,0,0.4272398054599762,0.08199999999999719,0,0.0,0.08199999999999719,0,1.123863111474221,0.01899999999999835,0,-0.06991855580094865,0.01899999999999835,0,0.07720648124606048,0.666999999999998,0,0.0036759760948516748,0.06999999999999673,0,1.0,0.08199999999999719,0
8402ee7a-2186-4cd2-a772-e781413c05de,5,22.191,-0.9722435102348437,1.166999999999998,0,-0.5606397906880527,1.166999999999998,0,0.024610595777630806,0.011999999999996902,0,0.17914602160453796,0.011999999999996902,0,0.8589169540147608,0.06599999999999895,0,0.41317931200565755,0.33899999999999864,0,1.822374339514059,0.33899999999999864,0,9.92890739440918,0.06599999999999895,0,0.029856817796990277,0.014999999999997016,0,0.17641530930994817,0.014999999999997016,0,0.9237064719200134,0.07799999999999585,0,0.457790732383728,0.07799999999999585,0,0.0,0.07799999999999585,0,1.2103665478005614,0.014999999999997016,0,-0.07207964099871679,0.014999999999997016,0,0.07720648124606048,1.166999999999998,0,0.003435297378613503,0.06599999999999895,0,1.0,0.07799999999999585,0
8402ee7a-2186-4cd2-a772-e781413c05de,6,22.691,-0.7033250429476328,0.1819999999999986,0,-0.5685465700532412,0.1819999999999986,0,0.023609120398759842,0.010999999999999233,0,0.1697167456150055,0.010999999999999233,0,0.8759487873765951,0.06799999999999784,0,0.41317931200565755,0.8389999999999986,0,1.822374339514059,0.8389999999999986,0,9.762065887451172,0.06799999999999784,0,0.028017977252684834,0.010999999999999233,0,0.17444680631163445,0.010999999999999233,0,0.8983075022697449,0.0799999999999983,0,0.4977114796638489,0.0799999999999983,0,0.0,0.0799999999999983,0,1.2987377103101534,0.010999999999999233,0,-0.07335528040203777,0.010999999999999233,0,0.08849476499819246,0.1819999999999986,0,0.0032422590138117733,0.06799999999999784,0,1.0,0.0799999999999983,0
8402ee7a-2186-4cd2-a772-e781413c05de,7,23.191,-0.7033250429476328,0.6819999999999986,0,-0.5685465700532412,0.6819999999999986,0,0.011156481690704823,0.04299999999999926,0,0.1826636642217636,0.04299999999999926,0,0.8984812287800014,0.06999999999999673,0,0.5227864835684142,0.31899999999999906,0,1.681285246583061,0.31899999999999906,0,9.11153507232666,0.06999999999999673,0,0.01115648168193505,0.006999999999997897,0,0.18266366422157548,0.006999999999997897,0,1.7251980304718018,0.08199999999999719,0,0.5450053215026855,0.08199999999999719,0,0.0,0.08199999999999719,0,1.3860439162446445,0.006999999999997897,0,-0.07353666433416715,0.006999999999997897,0,0.08849476499819246,0.6819999999999986,0,0.003007972118335805,0.06999999999999673,0,1.0,0.08199999999999719,0
8402ee7a-2186-4cd2-a772-e781413c05de,8,23.691,-0.7033250429476328,1.1819999999999986,0,-0.5685465700532412,1.1819999999999986,0,-0.005121598951518536,0.0329999999999977,0,0.17410022020339966,0.0329999999999977,0,0.9070159687086319,0.06899999999999906,0,0.5227864835684142,0.8189999999999991,0,1.681285246583061,0.8189999999999991,0,9.555095672607422,0.06899999999999906,0,-0.004695095744296643,0.002999999999996561,0,0.17407341301432327,0.002999999999996561,0,1.6370831727981567,0.08099999999999596,0,0.5952511429786682,0.08099999999999596,0,0.0,0.08099999999999596,0,1.4737454358050308,0.002999999999996561,0,-0.07307323731449782,0.002999999999996561,0,0.08849476499819246,1.1819999999999986,0,0.0026020453321742446,0.06899999999999906,0,1.0,0.08099999999999596,0
8402ee7a-2186-4cd2-a772-e781413c05de,9,24.191,-0.444050437034446,0.1789999999999985,0,-0.5682768599668693,0.1789999999999985,0,0.019482281059026718,0.031999999999996476,0,0.1770908087491989,0.031999999999996476,0,0.9076152430909376,0.06799999999999784,0,0.4608398066149918,0.28699999999999903,0,1.4723164127143384,0.28699999999999903,0,10.404678344726562,0.06799999999999784,0,0.021977042935037088,0.03499999999999659,0,0.17769308388234653,0.03499999999999659,0,1.556692361831665,0.0799999999999983,0,0.6105510592460632,0.0799999999999983,0,0.0,0.0799999999999983,0,1.557364029842459,0.03499999999999659,0,-0.07253473469820398,0.03499999999999659,0,0.10893898492973733,0.1789999999999985,0,0.0023453022786613666,0.06799999999999784,0,1.0,0.0799999999999983,0
